rank,amount
89890,50.0
89891,500.0
89892,10.0
89893,500.0
89894,100.0
89895,100.0
89896,15.0
89897,20.0
89898,100.0
89899,25.0
89900,100.0
89901,100.0
89902,35.0
89903,25.0
89904,100.0
89905,12.0
89906,35.0
89907,50.0
89908,50.0
89909,50.0
89910,25.0
89911,200.0
89912,100.0
89913,25.0
89914,100.0
89915,50.0
89916,400.0
89917,100.0
89918,35.0
89919,20.0
89920,25.0
89921,50.0
89922,25.0
89923,50.0
89924,500.0
89925,35.0
89926,35.0
89927,50.0
89928,50.0
89929,250.0
89930,150.0
89931,35.0
89932,50.0
89933,2500.0
89934,100.0
89935,200.0
89936,100.0
89937,25.0
89938,50.0
89939,112.0
89940,100.0
89941,150.0
89942,100.0
89943,100.0
89944,15.0
89945,50.0
89946,10.0
89947,100.0
89948,100.0
89949,50.0
89950,100.0
89951,200.0
89952,25.0
89953,25.0
89954,250.0
89955,50.0
89956,50.0
89957,1000.0
89958,40.0
89959,500.0
89960,50.0
89961,500.0
89962,1000.0
89963,50.0
89964,35.0
89965,25.0
89966,100.0
89967,500.0
89968,250.0
89969,250.0
89970,25.0
89971,25.0
89972,50.0
89973,18.69
89974,35.0
89975,25.0
89976,50.0
89977,36.0
89978,50.0
89979,100.0
89980,500.0
89981,250.0
89982,25.0
89983,35.0
89984,10.0
89985,200.0
89986,50.0
89987,22.0
89988,1000.0
89989,25.0
89990,100.0
89991,100.0
89992,80.0
89993,25.0
89994,250.0
89995,25.0
89996,10.0
89997,100.0
89998,100.0
89999,500.0
90000,400.0
90001,25.0
90002,30.0
90003,35.0
90004,150.0
90005,145.0
90006,125.0
90007,25.0
90008,50.0
90009,250.0
90010,50.0
90011,25.0
90012,25.0
90013,25.0
90014,75.0
90015,20.0
90016,500.0
90017,35.0
90018,35.0
90019,500.0
90020,100.0
90021,1.0
90022,100.0
90023,35.0
90024,25.0
90025,50.0
90026,35.0
90027,50.0
90028,250.0
90029,100.0
90030,25.0
90031,35.0
90032,50.0
90033,50.0
90034,100.0
90035,212.0
90036,500.0
90037,250.0
90038,100.0
90039,500.0
90040,10.0
90041,500.0
90042,50.0
90043,50.0
90044,200.0
90045,25.0
90046,100.0
90047,25.0
90048,25.0
90049,35.0
90050,20.0
90051,35.0
90052,10.0
90053,250.0
90054,25.0
90055,250.0
90056,100.0
90057,75.0
90058,250.0
90059,112.0
90060,25.0
90061,40.0
90062,50.0
90063,4.5
90064,35.0
90065,112.0
90066,50.0
90067,35.0
90068,25.0
90069,50.0
90070,50.0
90071,35.0
90072,20.0
90073,35.0
90074,25.0
90075,100.0
90076,100.0
90077,500.0
90078,100.0
90079,35.0
90080,50.0
90081,250.0
90082,350.0
90083,35.0
90084,250.0
90085,50.0
90086,375.0
90087,75.0
90088,300.0
90089,35.0
90090,50.0
90091,25.0
90092,25.0
90093,10.0
90094,50.0
90095,100.0
90096,10.0
90097,10.0
90098,100.0
90099,50.0
90100,100.0
90101,50.0
90102,50.0
90103,100.0
90104,35.0
90105,50.0
90106,100.0
90107,100.0
90108,300.0
90109,3.0
90110,212.0
90111,50.0
90112,25.0
90113,100.0
90114,100.0
90115,35.0
90116,50.0
90117,10.0
90118,212.0
90119,50.0
90120,25.0
90121,200.0
90122,50.0
90123,100.0
90124,50.0
90125,35.0
90126,150.0
90127,135.0
90128,100.0
90129,50.0
90130,100.0
90131,2500.0
90132,40.0
90133,50.0
90134,50.0
90135,25.0
90136,500.0
90137,20.0
90138,100.0
90139,25.0
90140,25.0
90141,20.0
90142,25.0
90143,100.0
90144,500.0
90145,100.0
90146,35.0
90147,55.0
90148,50.0
90149,15.0
90150,25.0
90151,250.0
90152,25.0
90153,20.0
90154,35.0
90155,50.0
90156,500.0
90157,50.0
90158,112.0
90159,50.0
90160,100.0
90161,200.0
90162,25.0
90163,50.0
90164,250.0
90165,50.0
90166,150.0
90167,250.0
90168,1500.0
90169,40.0
90170,23.0
90171,150.0
90172,250.0
90173,100.0
90174,100.0
90175,50.0
90176,50.0
90177,50.0
90178,1500.0
90179,50.0
90180,35.0
90181,190.0
90182,25.0
90183,15.0
90184,1000.0
90185,10.0
90186,150.0
90187,100.0
90188,50.0
90189,25.0
90190,50.0
90191,25.0
90192,25.0
90193,100.0
90194,75.0
90195,500.0
90196,100.0
90197,35.0
90198,25.0
90199,25.0
90200,100.0
90201,50.0
90202,500.0
90203,100.0
90204,50.0
90205,20.0
90206,35.0
90207,250.0
90208,250.0
90209,40.0
90210,35.0
90211,100.0
90212,20.0
90213,250.0
90214,500.0
90215,250.0
90216,100.0
90217,100.0
90218,250.0
90219,200.0
90220,5.0
90221,50.0
90222,35.0
90223,300.0
90224,212.0
90225,35.0
90226,250.0
90227,100.0
90228,100.0
90229,100.0
90230,100.0
90231,250.0
90232,100.0
90233,35.0
90234,50.0
90235,1000.0
90236,190.0
90237,200.0
90238,250.0
90239,25.0
90240,100.0
90241,35.0
90242,25.0
90243,25.0
90244,100.0
90245,100.0
90246,15.0
90247,35.0
90248,1000.0
90249,250.0
90250,500.0
90251,118.0
90252,50.0
90253,100.0
90254,150.0
90255,250.0
90256,100.0
90257,50.0
90258,250.0
90259,500.0
90260,50.0
90261,20.0
90262,100.0
90263,35.0
90264,20.0
90265,100.0
90266,10.0
90267,50.0
90268,100.0
90269,10.0
90270,100.0
90271,15.0
90272,25.0
90273,25.0
90274,20.0
90275,50.0
90276,50.0
90277,1000.0
90278,10.0
90279,30.0
90280,50.0
90281,50.0
90282,25.0
90283,25.0
90284,100.0
90285,10.0
90286,250.0
90287,75.0
90288,100.0
90289,50.0
90290,55.0
90291,75.0
90292,50.0
90293,25.0
90294,25.0
90295,100.0
90296,100.0
90297,50.0
90298,100.0
90299,50.0
90300,250.0
90301,50.0
90302,10.0
90303,50.0
90304,100.0
90305,3.0
90306,25.0
90307,35.0
90308,500.0
90309,25.0
90310,250.0
90311,35.0
90312,100.0
90313,50.0
90314,250.0
90315,250.0
90316,50.0
90317,75.0
90318,100.0
90319,100.0
90320,25.0
90321,50.0
90322,200.0
90323,2000.0
90324,100.0
90325,250.0
90326,100.0
90327,35.0
90328,62.0
90329,100.0
90330,50.0
90331,50.0
90332,375.0
90333,75.0
90334,25.0
90335,50.0
90336,150.0
90337,500.0
90338,100.0
90339,5.0
90340,35.0
90341,25.0
90342,50.0
90343,250.0
90344,25.0
90345,35.0
90346,25.0
90347,25.0
90348,35.0
90349,50.0
90350,10.0
90351,190.0
90352,100.0
90353,100.0
90354,100.0
90355,145.0
90356,25.0
90357,100.0
90358,250.0
90359,100.0
90360,85.0
90361,500.0
90362,25.0
90363,25.0
90364,35.0
90365,500.0
90366,25.0
90367,15.0
90368,100.0
90369,40.0
90370,50.0
90371,15.0
90372,250.0
90373,35.0
90374,20.0
90375,20.0
90376,50.0
90377,100.0
90378,15.0
90379,10.0
90380,25.0
90381,250.0
90382,100.0
90383,212.0
90384,10.0
90385,25.0
90386,25.0
90387,50.0
90388,25.0
90389,75.0
90390,35.0
90391,75.0
90392,35.0
90393,100.0
90394,100.0
90395,100.0
90396,500.0
90397,100.0
90398,100.0
90399,145.0
90400,35.0
90401,50.0
90402,2500.0
90403,250.0
90404,10.0
90405,50.0
90406,55.0
90407,500.0
90408,200.0
90409,500.0
90410,100.0
90411,25.0
90412,25.0
90413,25.0
90414,112.0
90415,100.0
90416,9.0
90417,250.0
90418,100.0
90419,10.0
90420,50.0
90421,50.0
90422,25.0
90423,25.0
90424,5.0
90425,100.0
90426,365.0
90427,200.0
90428,25.0
90429,35.0
90430,12.0
90431,50.0
90432,35.0
90433,25.0
90434,10.0
90435,3.0
90436,10.0
90437,125.0
90438,35.0
90439,500.0
90440,250.0
90441,200.0
90442,25.0
90443,50.0
90444,125.0
90445,250.0
90446,50.0
90447,25.0
90448,10.0
90449,100.0
90450,10.0
90451,25.0
90452,25.0
90453,100.0
90454,35.0
90455,75.0
90456,50.0
90457,50.0
90458,280.0
90459,10.0
90460,200.0
90461,250.0
90462,25.0
90463,25.0
90464,35.0
90465,25.0
90466,100.0
90467,200.0
90468,100.0
90469,100.0
90470,2500.0
90471,35.0
90472,100.0
90473,50.0
90474,25.0
90475,15.0
90476,100.0
90477,212.0
90478,25.0
90479,10.0
90480,25.0
90481,112.0
90482,25.0
90483,100.0
90484,5.0
90485,50.0
90486,100.0
90487,50.0
90488,25.0
90489,10.0
90490,100.0
90491,100.0
90492,25.0
90493,25.0
90494,50.0
90495,100.0
90496,25.0
90497,25.0
90498,100.0
90499,1000.0
90500,100.0
90501,25.0
90502,50.0
90503,200.0
90504,100.0
90505,50.0
90506,250.0
90507,25.0
90508,35.0
90509,50.0
90510,25.0
90511,5.0
90512,25.0
90513,200.0
90514,25.0
90515,50.0
90516,100.0
90517,100.0
90518,100.0
90519,25.0
90520,35.0
90521,50.0
90522,5.0
90523,25.0
90524,5.0
90525,25.0
90526,50.0
90527,100.0
90528,50.0
90529,15.0
90530,50.0
90531,20.0
90532,150.0
90533,50.0
90534,50.0
90535,50.0
90536,25.0
90537,50.0
90538,100.0
90539,1000.0
90540,2000.0
90541,200.0
90542,35.0
90543,250.0
90544,250.0
90545,112.0
90546,500.0
90547,35.0
90548,50.0
90549,2500.0
90550,25.0
90551,250.0
90552,55.0
90553,100.0
90554,100.0
90555,50.0
90556,25.0
90557,10.0
90558,100.0
90559,35.0
90560,100.0
90561,35.0
90562,25.0
90563,50.0
90564,50.0
90565,100.0
90566,50.0
90567,250.0
90568,55.0
90569,10.0
90570,50.0
90571,54.44
90572,100.0
90573,375.0
90574,25.0
90575,120.0
90576,100.0
90577,100.0
90578,50.0
90579,20.0
90580,35.0
90581,25.0
90582,50.0
90583,50.0
90584,100.0
90585,365.0
90586,50.0
90587,50.0
90588,3.0
90589,50.0
90590,100.0
90591,50.0
90592,100.0
90593,50.0
90594,100.0
90595,3.0
90596,100.0
90597,50.0
90598,50.0
90599,50.0
90600,50.0
90601,100.0
90602,50.0
90603,100.0
90604,25.0
90605,500.0
90606,25.0
90607,100.0
90608,500.0
90609,10.0
90610,100.0
90611,50.0
90612,100.0
90613,50.0
90614,25.0
90615,300.0
90616,10.0
90617,2500.0
90618,100.0
90619,100.0
90620,1000.0
90621,40.0
90622,100.0
90623,25.0
90624,100.0
90625,250.0
90626,25.0
90627,145.0
90628,600.0
90629,100.0
90630,250.0
90631,100.0
90632,250.0
90633,25.0
90634,25.0
90635,5.0
90636,250.0
90637,100.0
90638,50.0
90639,35.0
90640,25.0
90641,35.0
90642,50.0
90643,212.0
90644,50.0
90645,25.0
90646,50.0
90647,15.0
90648,5.0
90649,115.0
90650,250.0
90651,500.0
90652,100.0
90653,50.0
90654,500.0
90655,200.0
90656,225.0
90657,1200.0
90658,50.0
90659,50.0
90660,100.0
90661,250.0
90662,100.0
90663,50.0
90664,500.0
90665,100.0
90666,250.0
90667,25.0
90668,100.0
90669,100.0
90670,100.0
90671,500.0
90672,50.0
90673,100.0
90674,250.0
90675,500.0
90676,25.0
90677,250.0
90678,250.0
90679,10.0
90680,500.0
90681,100.0
90682,25.0
90683,100.0
90684,5.0
90685,20.0
90686,100.0
90687,50.0
90688,50.0
90689,500.0
90690,100.0
90691,216.0
90692,25.0
90693,1001.0
90694,35.0
90695,250.0
90696,55.0
90697,100.0
90698,100.0
90699,100.0
90700,35.0
90701,50.0
90702,250.0
90703,50.0
90704,50.0
90705,25.0
90706,50.0
90707,50.0
90708,50.0
90709,250.0
90710,100.0
90711,1000.0
90712,1200.0
90713,35.0
90714,50.0
90715,50.0
90716,100.0
90717,25.0
90718,10.0
90719,25.0
90720,500.0
90721,35.0
90722,50.0
90723,100.0
90724,100.0
90725,10.0
90726,200.0
90727,25.0
90728,144.0
90729,50.0
90730,100.0
90731,55.0
90732,100.0
90733,250.0
90734,50.0
90735,20.0
90736,50.0
90737,500.0
90738,25.0
90739,100.0
90740,100.0
90741,50.0
90742,100.0
90743,100.0
90744,25.0
90745,1000.0
90746,500.0
90747,100.0
90748,100.0
90749,500.0
90750,100.0
90751,2000.0
90752,100.0
90753,100.0
90754,20.0
90755,30.0
90756,50.0
90757,35.0
90758,50.0
90759,35.0
90760,35.0
90761,500.0
90762,25.0
90763,250.0
90764,25.0
90765,100.0
90766,10.0
90767,35.0
90768,50.0
90769,100.0
90770,500.0
90771,25.0
90772,250.0
90773,300.0
90774,50.0
90775,500.0
90776,250.0
90777,35.0
90778,20.0
90779,200.0
90780,250.0
90781,100.0
90782,100.0
90783,35.0
90784,35.0
90785,25.0
90786,1000.0
90787,50.0
90788,10.0
90789,50.0
90790,25.0
90791,200.0
90792,50.0
90793,100.0
90794,25.0
90795,50.0
90796,50.0
90797,100.0
90798,50.0
90799,200.0
90800,100.0
90801,10.0
90802,25.0
90803,10.0
90804,150.0
90805,50.0
90806,35.0
90807,100.0
90808,100.0
90809,400.0
90810,250.0
90811,250.0
90812,100.0
90813,100.0
90814,100.0
90815,250.0
90816,25.0
90817,250.0
90818,25.0
90819,100.0
90820,50.0
90821,20.0
90822,100.0
90823,35.0
90824,500.0
90825,10.0
90826,50.0
90827,50.0
90828,10.0
90829,500.0
90830,50.0
90831,100.0
90832,35.0
90833,10.0
90834,25.0
90835,75.0
90836,25.0
90837,25.0
90838,50.0
90839,60.0
90840,25.0
90841,20.0
90842,100.0
90843,10.0
90844,100.0
90845,100.0
90846,25.0
90847,100.0
90848,100.0
90849,25.0
90850,35.0
90851,250.0
90852,5.0
90853,25.0
90854,100.0
90855,190.0
90856,50.0
90857,25.0
90858,500.0
90859,25.0
90860,100.0
90861,50.0
90862,15.0
90863,35.0
90864,500.0
90865,25.0
90866,100.0
90867,100.0
90868,7.5
90869,50.0
90870,20.0
90871,25.0
90872,15.0
90873,50.0
90874,100.0
90875,25.0
90876,50.0
90877,5.0
90878,250.0
90879,25.0
90880,250.0
90881,375.0
90882,25.0
90883,10.0
90884,50.0
90885,50.0
90886,25.0
90887,100.0
90888,100.0
90889,25.0
90890,250.0
90891,25.0
90892,15.0
90893,50.0
90894,50.0
90895,100.0
90896,25.0
90897,250.0
90898,100.0
90899,20.0
90900,15.0
90901,25.0
90902,10.0
90903,50.0
90904,250.0
90905,100.0
90906,500.0
90907,50.0
90908,25.0
90909,100.0
90910,10.0
90911,500.0
90912,50.0
90913,50.0
90914,30.0
90915,15.0
90916,1000.0
90917,5.0
90918,100.0
90919,100.0
90920,25.0
90921,100.0
90922,2500.0
90923,15.0
90924,15.0
90925,50.0
90926,100.0
90927,150.0
90928,250.0
90929,100.0
90930,25.0
90931,15.0
90932,500.0
90933,100.0
90934,200.0
90935,50.0
90936,250.0
90937,55.0
90938,20.0
90939,50.0
90940,112.0
90941,20.0
90942,500.0
90943,250.0
90944,25.0
90945,500.0
90946,25.0
90947,1000.0
90948,212.0
90949,500.0
90950,25.0
90951,25.0
90952,25.0
90953,25.0
90954,50.0
90955,25.0
90956,50.0
90957,50.0
90958,25.0
90959,250.0
90960,100.0
90961,10.0
90962,25.0
90963,3.0
90964,25.0
90965,250.0
90966,100.0
90967,25.0
90968,20.0
90969,25.0
90970,190.0
90971,15.0
90972,250.0
90973,75.0
90974,25.0
90975,15.0
90976,54.0
90977,50.0
90978,1000.0
90979,100.0
90980,50.0
90981,290.0
90982,75.0
90983,10.0
90984,112.0
90985,50.0
90986,50.0
90987,200.0
90988,50.0
90989,150.0
90990,35.0
90991,20.0
90992,50.0
90993,25.0
90994,50.0
90995,500.0
90996,25.0
90997,10.0
90998,100.0
90999,35.0
91000,25.0
91001,10.0
91002,112.0
91003,50.0
91004,1000.0
91005,10.0
91006,100.0
91007,50.0
91008,250.0
91009,500.0
91010,125.0
91011,200.0
91012,25.0
91013,25.0
91014,250.0
91015,10.0
91016,10.0
91017,100.0
91018,1500.0
91019,50.0
91020,10.0
91021,50.0
91022,100.0
91023,100.0
91024,50.0
91025,25.0
91026,100.0
91027,100.0
91028,35.0
91029,20.12
91030,300.0
91031,100.0
91032,100.0
91033,100.0
91034,100.0
91035,35.0
91036,100.0
91037,50.0
91038,5.0
91039,500.0
91040,25.0
91041,50.0
91042,200.0
91043,50.0
91044,200.0
91045,1000.0
91046,250.0
91047,50.0
91048,212.0
91049,50.0
91050,50.0
91051,100.0
91052,50.0
91053,100.0
91054,250.0
91055,55.0
91056,15.0
91057,25.0
91058,75.0
91059,50.0
91060,25.0
91061,15.0
91062,25.0
91063,2000.0
91064,50.0
91065,100.0
91066,100.0
91067,250.0
91068,100.0
91069,50.0
91070,75.0
91071,500.0
91072,150.0
91073,35.0
91074,25.0
91075,150.0
91076,250.0
91077,100.0
91078,50.0
91079,50.0
91080,250.0
91081,25.0
91082,15.0
91083,5.0
91084,25.0
91085,5.0
91086,100.0
91087,212.0
91088,100.0
91089,100.0
91090,150.0
91091,150.0
91092,50.0
91093,15.0
91094,35.0
91095,50.0
91096,25.0
91097,112.0
91098,250.0
91099,50.0
91100,30.0
91101,35.0
91102,100.0
91103,250.0
91104,11.0
91105,35.0
91106,25.0
91107,25.0
91108,100.0
91109,25.0
91110,15.0
91111,1000.0
91112,50.0
91113,5.0
91114,100.0
91115,500.0
91116,100.0
91117,50.0
91118,25.0
91119,100.0
91120,25.0
91121,35.0
91122,250.0
91123,35.0
91124,200.0
91125,35.0
91126,50.0
91127,100.0
91128,25.0
91129,1000.0
91130,50.0
91131,20.0
91132,250.0
91133,25.0
91134,35.0
91135,100.0
91136,50.0
91137,35.0
91138,35.0
91139,25.0
91140,10.0
91141,50.0
91142,100.0
91143,50.0
91144,48.0
91145,100.0
91146,35.0
91147,250.0
91148,50.0
91149,20.0
91150,50.0
91151,25.0
91152,50.0
91153,90.0
91154,35.0
91155,35.0
91156,50.0
91157,250.0
91158,100.0
91159,1000.0
91160,1000.0
91161,50.0
91162,25.0
91163,100.0
91164,1000.0
91165,100.0
91166,100.0
91167,100.0
91168,50.0
91169,50.0
91170,25.0
91171,35.0
91172,50.0
91173,2500.0
91174,115.0
91175,250.0
91176,25.0
91177,25.0
91178,50.0
91179,35.0
91180,500.0
91181,25.0
91182,50.0
91183,100.0
91184,100.0
91185,20.0
91186,35.0
91187,50.0
91188,25.0
91189,200.0
91190,100.0
91191,250.0
91192,45.0
91193,100.0
91194,250.0
91195,200.0
91196,100.0
91197,25.0
91198,20.0
91199,15.0
91200,55.0
91201,25.0
91202,50.0
91203,25.0
91204,100.0
91205,25.0
91206,9.0
91207,25.0
91208,55.0
91209,100.0
91210,25.0
91211,200.0
91212,75.0
91213,115.0
91214,15.0
91215,50.0
91216,50.0
91217,10.0
91218,50.0
91219,25.0
91220,5.0
91221,50.0
91222,250.0
91223,25.0
91224,10.0
91225,20.0
91226,100.0
91227,25.0
91228,25.0
91229,115.0
91230,30.0
91231,25.0
91232,10.0
91233,50.0
91234,15.0
91235,108.0
91236,500.0
91237,100.0
91238,50.0
91239,75.0
91240,250.0
91241,100.0
91242,25.0
91243,25.0
91244,25.0
91245,500.0
91246,50.0
91247,100.0
91248,100.0
91249,50.0
91250,25.0
91251,200.0
91252,5.0
91253,50.0
91254,250.0
91255,100.0
91256,1000.0
91257,25.0
91258,1000.0
91259,25.0
91260,100.0
91261,500.0
91262,10.0
91263,50.0
91264,150.0
91265,50.0
91266,50.0
91267,75.0
91268,250.0
91269,150.0
91270,100.0
91271,35.0
91272,25.0
91273,200.0
91274,50.0
91275,280.0
91276,125.0
91277,50.0
91278,250.0
91279,200.0
91280,250.0
91281,25.0
91282,200.0
91283,50.0
91284,127.0
91285,100.0
91286,100.0
91287,50.0
91288,100.0
91289,500.0
91290,20.0
91291,150.0
91292,100.0
91293,25.0
91294,100.0
91295,100.0
91296,200.0
91297,150.0
91298,100.0
91299,3.0
91300,30.0
91301,50.0
91302,35.0
91303,100.0
91304,1000.0
91305,500.0
91306,75.0
91307,100.0
91308,10.0
91309,125.0
91310,150.0
91311,50.0
91312,1001.0
91313,20.0
91314,150.0
91315,50.0
91316,1000.0
91317,100.0
91318,40.0
91319,50.0
91320,150.0
91321,50.0
91322,50.0
91323,50.0
91324,36.0
91325,20.0
91326,125.0
91327,35.0
91328,15.0
91329,115.0
91330,250.0
91331,100.0
91332,35.0
91333,100.0
91334,100.0
91335,25.0
91336,100.0
91337,100.0
91338,250.0
91339,212.0
91340,100.0
91341,100.0
91342,250.0
91343,200.0
91344,250.0
91345,50.0
91346,35.0
91347,35.0
91348,25.0
91349,50.0
91350,5.0
91351,500.0
91352,35.0
91353,25.0
91354,15.0
91355,500.0
91356,25.0
91357,500.0
91358,40.0
91359,50.0
91360,50.0
91361,50.0
91362,60.0
91363,25.0
91364,25.0
91365,1000.0
91366,50.0
91367,50.0
91368,25.0
91369,15.0
91370,150.0
91371,50.0
91372,15.0
91373,25.0
91374,250.0
91375,100.0
91376,50.0
91377,50.0
91378,190.0
91379,25.0
91380,50.0
91381,100.0
91382,1000.0
91383,35.0
91384,25.0
91385,100.0
91386,325.0
91387,25.0
91388,25.0
91389,200.0
91390,50.0
91391,125.0
91392,75.0
91393,200.0
91394,10.0
91395,100.0
91396,25.0
91397,100.0
91398,20.0
91399,100.0
91400,25.0
91401,200.0
91402,50.0
91403,1000.0
91404,50.0
91405,300.0
91406,25.0
91407,250.0
91408,40.0
91409,375.0
91410,50.0
91411,50.0
91412,150.0
91413,100.0
91414,100.0
91415,50.0
91416,10.0
91417,250.0
91418,150.0
91419,100.0
91420,75.0
91421,250.0
91422,50.0
91423,10.0
91424,100.0
91425,250.0
91426,200.0
91427,300.0
91428,250.0
91429,50.0
91430,100.0
91431,50.0
91432,1000.0
91433,25.0
91434,500.0
91435,250.0
91436,250.0
91437,100.0
91438,3.0
91439,100.0
91440,50.0
91441,5.0
91442,20.0
91443,100.0
91444,100.0
91445,50.0
91446,500.0
91447,25.0
91448,15.0
91449,25.0
91450,15.0
91451,25.0
91452,25.0
91453,50.0
91454,50.0
91455,15.0
91456,200.0
91457,5.0
91458,100.0
91459,100.0
91460,35.0
91461,50.0
91462,35.0
91463,20.0
91464,250.0
91465,250.0
91466,10.0
91467,250.0
91468,150.0
91469,212.0
91470,10.0
91471,150.0
91472,250.0
91473,50.0
91474,10.0
91475,10.0
91476,50.0
91477,500.0
91478,15.0
91479,200.0
91480,200.0
91481,500.0
91482,50.0
91483,75.0
91484,500.0
91485,50.0
91486,150.0
91487,50.0
91488,25.0
91489,25.0
91490,55.0
91491,10.0
91492,30.0
91493,35.0
91494,25.0
91495,20.0
91496,500.0
91497,250.0
91498,100.0
91499,50.0
91500,150.0
91501,50.0
91502,15.0
91503,250.0
91504,25.0
91505,250.0
91506,25.0
91507,250.0
91508,35.0
91509,500.0
91510,10.0
91511,200.0
91512,150.0
91513,100.0
91514,1000.0
91515,100.0
91516,20.0
91517,100.0
91518,30.0
91519,500.0
91520,50.0
91521,250.0
91522,200.0
91523,75.0
91524,500.0
91525,30.0
91526,10.0
91527,100.0
91528,2500.0
91529,50.0
91530,250.0
91531,50.0
91532,250.0
91533,15.0
91534,25.0
91535,35.0
91536,100.0
91537,50.0
91538,25.0
91539,500.0
91540,50.0
91541,25.0
91542,100.0
91543,25.0
91544,50.0
91545,50.0
91546,35.0
91547,200.0
91548,25.0
91549,500.0
91550,325.0
91551,100.0
91552,50.0
91553,1000.0
91554,100.0
91555,25.0
91556,25.0
91557,90.0
91558,50.0
91559,25.0
91560,10.0
91561,50.0
91562,200.0
91563,50.0
91564,100.0
91565,100.0
91566,25.0
91567,100.0
91568,15.0
91569,25.0
91570,365.0
91571,35.0
91572,50.0
91573,35.0
91574,50.0
91575,100.0
91576,25.0
91577,25.0
91578,25.0
91579,2500.0
91580,10.0
91581,100.0
91582,50.0
91583,100.0
91584,25.0
91585,35.0
91586,10.0
91587,25.0
91588,50.0
91589,50.0
91590,30.0
91591,100.0
91592,35.0
91593,25.0
91594,200.0
91595,50.0
91596,5.0
91597,125.0
91598,25.0
91599,35.0
91600,150.0
91601,40.0
91602,55.0
91603,50.0
91604,50.0
91605,100.0
91606,25.0
91607,50.0
91608,50.0
91609,25.0
91610,100.0
91611,50.0
91612,15.0
91613,50.0
91614,25.0
91615,25.0
91616,50.0
91617,250.0
91618,100.0
91619,35.0
91620,25.0
91621,500.0
91622,25.0
91623,500.0
91624,50.0
91625,50.0
91626,40.0
91627,50.0
91628,35.0
91629,50.0
91630,3.0
91631,500.0
91632,35.0
91633,25.0
91634,50.0
91635,795.0
91636,50.0
91637,100.0
91638,50.0
91639,100.0
91640,50.0
91641,20.0
91642,10.0
91643,100.0
91644,5.0
91645,150.0
91646,25.0
91647,500.0
91648,200.0
91649,50.0
91650,1000.0
91651,50.0
91652,100.0
91653,25.0
91654,500.0
91655,15.0
91656,100.0
91657,100.0
91658,25.0
91659,2500.0
91660,35.0
91661,50.0
91662,25.0
91663,100.0
91664,500.0
91665,250.0
91666,100.0
91667,50.0
91668,50.0
91669,100.0
91670,100.0
91671,50.0
91672,50.0
91673,350.0
91674,10.0
91675,500.0
91676,50.0
91677,100.0
91678,25.0
91679,100.0
91680,35.0
91681,10.0
91682,35.0
91683,50.0
91684,175.0
91685,25.0
91686,350.0
91687,25.0
91688,25.0
91689,10.0
91690,25.0
91691,500.0
91692,50.0
91693,35.0
91694,100.0
91695,25.0
91696,144.0
91697,25.0
91698,25.0
91699,200.0
91700,25.0
91701,100.0
91702,75.0
91703,2500.0
91704,10.0
91705,25.0
91706,75.0
91707,100.0
91708,50.0
91709,50.0
91710,100.0
91711,600.0
91712,250.0
91713,50.0
91714,200.0
91715,200.0
91716,250.0
91717,10.0
91718,100.0
91719,35.0
91720,25.0
91721,50.0
91722,20.0
91723,100.0
91724,500.0
91725,100.0
91726,105.0
91727,100.0
91728,35.0
91729,100.0
91730,100.0
91731,15.0
91732,50.0
91733,50.0
91734,10.0
91735,500.0
91736,130.0
91737,100.0
91738,25.0
91739,50.0
91740,35.0
91741,25.0
91742,50.0
91743,100.0
91744,25.0
91745,50.0
91746,35.0
91747,25.0
91748,10.0
91749,100.0
91750,35.0
91751,25.0
91752,250.0
91753,30.0
91754,100.0
91755,25.0
91756,150.0
91757,3.0
91758,10.0
91759,150.0
91760,200.0
91761,250.0
91762,100.0
91763,25.0
91764,100.0
91765,10.0
91766,2400.0
91767,500.0
91768,150.0
91769,35.0
91770,165.0
91771,10.0
91772,500.0
91773,1000.0
91774,60.0
91775,1000.0
91776,500.0
91777,150.0
91778,145.0
91779,250.0
91780,50.0
91781,500.0
91782,50.0
91783,100.0
91784,100.0
91785,50.0
91786,50.0
91787,75.0
91788,100.0
91789,720.0
91790,50.0
91791,50.0
91792,50.0
91793,50.0
91794,2515.0
91795,50.0
91796,50.0
91797,250.0
91798,25.0
91799,25.0
91800,250.0
91801,15.0
91802,100.0
91803,100.0
91804,50.0
91805,50.0
91806,50.0
91807,100.0
91808,1500.0
91809,200.0
91810,100.0
91811,55.0
91812,10.0
91813,15.0
91814,100.0
91815,25.0
91816,356.0
91817,500.0
91818,25.0
91819,30.0
91820,25.0
91821,100.0
91822,5.0
91823,50.0
91824,30.0
91825,55.0
91826,100.0
91827,45.0
91828,35.0
91829,400.0
91830,250.0
91831,50.0
91832,100.0
91833,50.0
91834,5.0
91835,100.0
91836,250.0
91837,50.0
91838,25.0
91839,100.0
91840,250.0
91841,100.0
91842,100.0
91843,100.0
91844,30.0
91845,1000.0
91846,25.0
91847,100.0
91848,100.0
91849,25.0
91850,100.0
91851,50.0
91852,35.0
91853,100.0
91854,20.0
91855,15.0
91856,500.0
91857,250.0
91858,50.0
91859,25.0
91860,100.0
91861,50.0
91862,50.0
91863,200.0
91864,500.0
91865,250.0
91866,10.0
91867,35.0
91868,500.0
91869,100.0
91870,20.0
91871,25.0
91872,50.0
91873,300.0
91874,500.0
91875,5.0
91876,3.0
91877,250.0
91878,50.0
91879,500.0
